#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABCB11	SORD	9606.ENSP00000497931	9606.ENSP00000267814	0	0	0	0	0.107	0	0	0.134	0.194
ABCB11	ALDH1L1	9606.ENSP00000497931	9606.ENSP00000273450	0	0	0	0	0.136	0	0	0.079	0.170
ABCB11	GLUD1	9606.ENSP00000497931	9606.ENSP00000277865	0.041	0	0	0	0	0.072	0	0.136	0.163
ABCB11	ACAA2	9606.ENSP00000497931	9606.ENSP00000285093	0	0	0	0	0.055	0.053	0	0.181	0.204
ABCB11	CBR1	9606.ENSP00000497931	9606.ENSP00000290349	0	0	0	0	0.064	0.063	0	0.115	0.156
ABCB11	GSTT2B	9606.ENSP00000497931	9606.ENSP00000290765	0	0	0	0	0.125	0.066	0	0.173	0.265
ABCB11	ACOX1	9606.ENSP00000497931	9606.ENSP00000293217	0	0	0	0	0.072	0.049	0.179	0.347	0.464
ABCB11	HPGDS	9606.ENSP00000497931	9606.ENSP00000295256	0	0	0	0	0.065	0	0	0.240	0.259
ABCB11	ALB	9606.ENSP00000497931	9606.ENSP00000295897	0	0	0	0	0.126	0	0	0.419	0.471
ABCB11	BDH2	9606.ENSP00000497931	9606.ENSP00000296424	0	0	0	0	0.067	0.071	0	0.102	0.153
ABCB11	CYP2A6	9606.ENSP00000497931	9606.ENSP00000301141	0	0	0	0	0.200	0.069	0	0.286	0.423
ABCB11	AGXT	9606.ENSP00000497931	9606.ENSP00000302620	0.042	0	0	0	0.398	0	0	0.138	0.459
ABCB11	UGT1A6	9606.ENSP00000497931	9606.ENSP00000303174	0	0	0	0	0.084	0	0	0.615	0.633
ABCB11	UGT2B7	9606.ENSP00000497931	9606.ENSP00000304811	0	0	0	0	0.106	0	0	0.423	0.462
ABCB11	UGT1A1	9606.ENSP00000497931	9606.ENSP00000304845	0	0	0	0	0.081	0	0	0.629	0.645
ABCB11	UGT2B4	9606.ENSP00000497931	9606.ENSP00000305221	0	0	0	0	0.115	0	0	0.511	0.549
ABCB11	LRTOMT	9606.ENSP00000497931	9606.ENSP00000305742	0	0	0	0	0.053	0	0	0.151	0.162
ABCB11	ADH1B	9606.ENSP00000497931	9606.ENSP00000306606	0	0	0	0	0.111	0.132	0	0.100	0.245
ABCB11	GSTM1	9606.ENSP00000497931	9606.ENSP00000311469	0	0	0	0	0.067	0	0	0.263	0.283
ABCB11	PCK1	9606.ENSP00000497931	9606.ENSP00000319814	0	0	0	0	0.117	0	0	0.229	0.290
ABCB11	UGT2B17	9606.ENSP00000497931	9606.ENSP00000320401	0	0	0	0	0.076	0	0	0.364	0.387
ABCB11	CYP2B6	9606.ENSP00000497931	9606.ENSP00000324648	0	0	0	0	0.096	0.069	0	0.461	0.507
ABCB11	HADHB	9606.ENSP00000497931	9606.ENSP00000325136	0	0	0	0	0.055	0.078	0	0.262	0.301
ABCB11	MDH2	9606.ENSP00000497931	9606.ENSP00000327070	0	0	0	0	0.056	0.108	0	0.118	0.192
ABCB11	UGT2B28	9606.ENSP00000497931	9606.ENSP00000334276	0	0	0	0	0.098	0	0	0.378	0.415
ABCB11	GSTA1	9606.ENSP00000497931	9606.ENSP00000335620	0	0	0	0	0.074	0	0	0.305	0.329
ABCB11	LRAT	9606.ENSP00000497931	9606.ENSP00000337224	0	0	0	0	0.054	0	0	0.161	0.173
ABCB11	CYP3A7	9606.ENSP00000497931	9606.ENSP00000337450	0	0	0	0	0.104	0.050	0	0.315	0.366
ABCB11	MAOA	9606.ENSP00000497931	9606.ENSP00000340684	0	0	0	0	0.082	0.071	0	0.168	0.229
ABCB11	UGT2B15	9606.ENSP00000497931	9606.ENSP00000341045	0	0	0	0	0.150	0	0	0.376	0.447
ABCB11	CYP1A2	9606.ENSP00000497931	9606.ENSP00000342007	0	0	0	0	0.160	0.069	0	0.493	0.569
ABCB11	UGT1A10	9606.ENSP00000497931	9606.ENSP00000343838	0	0	0	0	0.059	0	0	0.614	0.621
ABCB11	GSTO2	9606.ENSP00000497931	9606.ENSP00000345023	0	0	0	0	0.140	0	0	0.115	0.206
ABCB11	UGT1A9	9606.ENSP00000497931	9606.ENSP00000346768	0	0	0	0	0.100	0	0	0.445	0.479
ABCB11	TAT	9606.ENSP00000497931	9606.ENSP00000348234	0.042	0	0	0	0.177	0	0	0.158	0.279
ABCB11	ACSL5	9606.ENSP00000497931	9606.ENSP00000348429	0	0	0	0	0.103	0.068	0	0.186	0.260
ABCB11	GSTM3	9606.ENSP00000497931	9606.ENSP00000354357	0	0	0	0	0.067	0	0	0.230	0.251
ABCB11	COMT	9606.ENSP00000497931	9606.ENSP00000354511	0	0	0	0	0.053	0	0	0.188	0.198
ABCB11	HSD11B1	9606.ENSP00000497931	9606.ENSP00000355995	0	0	0	0	0.101	0.057	0	0.112	0.182
ABCB11	PTGS2	9606.ENSP00000497931	9606.ENSP00000356438	0	0	0	0	0	0	0	0.159	0.159
ABCB11	FMO3	9606.ENSP00000497931	9606.ENSP00000356729	0	0	0	0	0.079	0	0	0.238	0.269
ABCB11	ECHS1	9606.ENSP00000497931	9606.ENSP00000357535	0	0	0	0	0	0	0	0.270	0.270
ABCB11	GSTO1	9606.ENSP00000497931	9606.ENSP00000358727	0	0	0	0	0.140	0	0	0.141	0.230
ABCB11	GSTM4	9606.ENSP00000497931	9606.ENSP00000358851	0	0	0	0	0.067	0	0	0.204	0.226
ABCB11	ACADM	9606.ENSP00000497931	9606.ENSP00000359871	0	0	0	0	0.072	0.049	0.179	0.169	0.317
ABCB11	GSTA5	9606.ENSP00000497931	9606.ENSP00000360028	0	0	0	0	0.057	0	0	0.176	0.190
ABCB11	JUN	9606.ENSP00000497931	9606.ENSP00000360266	0	0	0	0	0.083	0.053	0	0.200	0.244
ABCB11	PGK1	9606.ENSP00000497931	9606.ENSP00000362413	0	0	0	0	0.105	0.053	0	0.103	0.173
ABCB11	UGT1A4	9606.ENSP00000497931	9606.ENSP00000362508	0	0	0	0	0.121	0	0	0.615	0.647
ABCB11	UGT1A5	9606.ENSP00000497931	9606.ENSP00000362513	0	0	0	0	0.059	0	0	0.423	0.434
ABCB11	UGT1A7	9606.ENSP00000497931	9606.ENSP00000362525	0	0	0	0	0.059	0	0	0.614	0.621
ABCB11	UGT1A8	9606.ENSP00000497931	9606.ENSP00000362549	0	0	0	0	0.125	0	0	0.614	0.648
ABCB11	AOX1	9606.ENSP00000497931	9606.ENSP00000363832	0	0	0	0	0.067	0	0	0.170	0.193
ABCB11	MAOB	9606.ENSP00000497931	9606.ENSP00000367309	0	0	0	0	0.082	0.071	0	0.161	0.222
ABCB11	HAO1	9606.ENSP00000497931	9606.ENSP00000368066	0	0.008	0	0	0.300	0	0	0.123	0.360
ABCB11	ECI2	9606.ENSP00000497931	9606.ENSP00000369461	0	0	0	0	0	0.091	0	0.154	0.198
ABCB11	AKR1C4	9606.ENSP00000497931	9606.ENSP00000369814	0	0	0	0	0.127	0	0	0.188	0.261
ABCB11	G6PD	9606.ENSP00000497931	9606.ENSP00000377192	0	0	0	0	0.066	0	0	0.141	0.163
ABCB11	ADH6	9606.ENSP00000497931	9606.ENSP00000378359	0	0	0	0	0.143	0.132	0	0.069	0.248
ABCB11	GPT	9606.ENSP00000497931	9606.ENSP00000378408	0.042	0	0	0	0.079	0	0	0.589	0.606
ABCB11	CYP1A1	9606.ENSP00000497931	9606.ENSP00000378488	0	0	0	0	0.111	0.069	0	0.365	0.429
ABCB11	SULT1A1	9606.ENSP00000497931	9606.ENSP00000378972	0	0	0	0	0.055	0	0	0.200	0.211
ABCB11	MGST1	9606.ENSP00000497931	9606.ENSP00000379512	0	0	0	0	0.086	0	0	0.117	0.158
ABCB11	GAPDH	9606.ENSP00000497931	9606.ENSP00000380070	0	0	0	0	0	0.053	0	0.410	0.417
ABCB11	GSTP1	9606.ENSP00000497931	9606.ENSP00000381607	0	0	0	0	0.085	0	0	0.396	0.424
ABCB11	HSDL2	9606.ENSP00000497931	9606.ENSP00000381785	0.097	0	0	0	0.057	0.071	0	0.156	0.242
ABCB11	UGT2B11	9606.ENSP00000497931	9606.ENSP00000387683	0	0	0	0	0.086	0	0	0.377	0.406
ABCB11	DHRS9	9606.ENSP00000497931	9606.ENSP00000389241	0	0	0	0	0.111	0	0	0.183	0.243
ABCB11	GPI	9606.ENSP00000497931	9606.ENSP00000405573	0	0	0	0	0.087	0	0	0.127	0.168
ABCB11	UGT1A3	9606.ENSP00000497931	9606.ENSP00000418532	0	0	0	0	0.097	0	0	0.464	0.495
ABCB11	GSTA2	9606.ENSP00000497931	9606.ENSP00000420168	0	0	0	0	0.074	0	0	0.203	0.231
ABCB11	ADH7	9606.ENSP00000497931	9606.ENSP00000420269	0	0	0	0	0.092	0.132	0	0.163	0.283
ABCB11	ACSL1	9606.ENSP00000497931	9606.ENSP00000422607	0	0	0	0	0.103	0.068	0	0.258	0.326
ABCB11	ADH4	9606.ENSP00000497931	9606.ENSP00000424630	0	0	0	0	0.170	0.132	0	0.117	0.308
ABCB11	ADH1C	9606.ENSP00000497931	9606.ENSP00000426083	0	0	0	0	0.132	0.132	0	0.051	0.223
ABCB11	EPHX2	9606.ENSP00000497931	9606.ENSP00000430269	0.099	0	0	0	0.058	0.045	0	0.130	0.201
ABCB11	CYP2E1	9606.ENSP00000497931	9606.ENSP00000440689	0	0	0	0	0.118	0.069	0	0.461	0.518
ABCB11	GSTZ1	9606.ENSP00000497931	9606.ENSP00000451976	0	0	0	0	0.103	0.051	0	0.126	0.192
ABCB11	GCDH	9606.ENSP00000497931	9606.ENSP00000466845	0	0	0	0	0.072	0.049	0.179	0.091	0.253
ABCB11	H6PD	9606.ENSP00000497931	9606.ENSP00000473348	0	0	0	0	0.102	0.065	0	0.155	0.228
ABCB11	HADH	9606.ENSP00000497931	9606.ENSP00000474560	0	0	0	0	0	0	0	0.222	0.222
ABCB11	UGT2A2	9606.ENSP00000497931	9606.ENSP00000475028	0	0	0	0	0.086	0	0	0.376	0.405
ABCB11	EPHX1	9606.ENSP00000497931	9606.ENSP00000480004	0.042	0	0	0	0.058	0.045	0	0.334	0.350
ABCB11	ENSP00000480571	9606.ENSP00000497931	9606.ENSP00000480571	0	0	0	0	0.087	0.069	0	0.297	0.350
ABCB11	DGAT1	9606.ENSP00000497931	9606.ENSP00000482264	0	0	0	0	0.049	0	0	0.254	0.260
ABCB11	ALDOB	9606.ENSP00000497931	9606.ENSP00000497767	0	0	0	0	0.124	0.067	0	0.209	0.297
ABCB11	MRTFA	9606.ENSP00000497931	9606.ENSP00000498671	0	0	0	0	0.055	0.062	0	0.122	0.153
ABCB11	CYP3A4	9606.ENSP00000497931	9606.ENSP00000498939	0	0	0	0	0.130	0.050	0	0.617	0.656
ACAA2	OTC	9606.ENSP00000285093	9606.ENSP00000039007	0	0	0	0	0.075	0	0	0.326	0.350
ACAA2	ADH1A	9606.ENSP00000285093	9606.ENSP00000209668	0	0	0	0	0.143	0	0	0.323	0.395
ACAA2	POLR2C	9606.ENSP00000285093	9606.ENSP00000219252	0	0	0	0	0.094	0	0	0.120	0.169
ACAA2	DECR2	9606.ENSP00000285093	9606.ENSP00000219481	0.044	0	0	0	0.147	0.094	0.182	0.221	0.444
ACAA2	TPI1	9606.ENSP00000285093	9606.ENSP00000229270	0	0	0	0	0.122	0	0	0.489	0.533
ACAA2	EHHADH	9606.ENSP00000285093	9606.ENSP00000231887	0.054	0.097	0	0	0.336	0.296	0.925	0.882	0.995
ACAA2	ACADL	9606.ENSP00000285093	9606.ENSP00000233710	0.054	0	0	0	0.326	0.098	0.918	0.636	0.979
ACAA2	RDH10	9606.ENSP00000285093	9606.ENSP00000240285	0.044	0	0	0	0.069	0.051	0.182	0.090	0.257
ACAA2	CAT	9606.ENSP00000285093	9606.ENSP00000241052	0	0	0	0	0.197	0	0	0.204	0.333
ACAA2	AKR1D1	9606.ENSP00000285093	9606.ENSP00000242375	0.042	0	0	0	0.102	0.064	0.099	0.118	0.244
ACAA2	GOT2	9606.ENSP00000285093	9606.ENSP00000245206	0	0	0	0	0.147	0	0	0.433	0.495
ACAA2	ALDH1A2	9606.ENSP00000285093	9606.ENSP00000249750	0	0	0	0	0.105	0.046	0.214	0.137	0.344
ACAA2	ACSS2	9606.ENSP00000285093	9606.ENSP00000253382	0.055	0	0	0	0.250	0	0.836	0.493	0.933
ACAA2	FMO5	9606.ENSP00000285093	9606.ENSP00000254090	0	0	0	0	0.065	0	0	0.196	0.217
ACAA2	SDS	9606.ENSP00000285093	9606.ENSP00000257549	0	0	0	0	0	0	0	0.239	0.239
ACAA2	ALDH1L2	9606.ENSP00000285093	9606.ENSP00000258494	0	0	0	0	0.105	0	0.214	0.261	0.434
ACAA2	ALDH2	9606.ENSP00000285093	9606.ENSP00000261733	0	0	0	0	0.148	0.046	0.214	0.465	0.613
ACAA2	ILVBL	9606.ENSP00000285093	9606.ENSP00000263383	0	0	0	0	0.089	0	0	0.166	0.208
ACAA2	PECR	9606.ENSP00000285093	9606.ENSP00000265322	0.044	0	0	0	0.196	0.094	0.182	0.253	0.497
ACAA2	ALDH8A1	9606.ENSP00000285093	9606.ENSP00000265605	0	0	0	0	0.105	0.046	0.214	0.233	0.417
ACAA2	SORD	9606.ENSP00000285093	9606.ENSP00000267814	0.053	0	0	0	0.112	0	0	0.289	0.350
ACAA2	PGD	9606.ENSP00000285093	9606.ENSP00000270776	0	0	0	0	0.128	0.475	0	0.315	0.659
ACAA2	ALDH1L1	9606.ENSP00000285093	9606.ENSP00000273450	0	0	0	0	0.111	0	0.214	0.199	0.392
ACAA2	GLUD1	9606.ENSP00000285093	9606.ENSP00000277865	0.052	0	0	0	0.153	0	0	0.348	0.431
ACAA2	LDHAL6A	9606.ENSP00000285093	9606.ENSP00000280706	0	0	0	0	0.086	0	0	0.331	0.363
ACAA2	UGCG	9606.ENSP00000285093	9606.ENSP00000363397	0	0	0	0	0	0	0	0.155	0.154
ACAA2	OPLAH	9606.ENSP00000285093	9606.ENSP00000480476	0.070	0	0	0	0.060	0	0	0.116	0.159
ACAA2	CYP3A4	9606.ENSP00000285093	9606.ENSP00000498939	0	0	0	0	0.074	0.044	0	0.137	0.170
ACAA2	RDH16	9606.ENSP00000285093	9606.ENSP00000381206	0	0	0	0	0.075	0	0	0.147	0.177
ACAA2	CYP1A2	9606.ENSP00000285093	9606.ENSP00000342007	0	0	0	0	0.055	0.044	0	0.162	0.177
ACAA2	MAOA	9606.ENSP00000285093	9606.ENSP00000340684	0	0	0	0	0.092	0	0	0.139	0.186
ACAA2	DERA	9606.ENSP00000285093	9606.ENSP00000416583	0.096	0	0	0	0.084	0	0	0.099	0.188
ACAA2	SDSL	9606.ENSP00000285093	9606.ENSP00000341117	0	0	0	0	0.067	0	0	0.165	0.188
ACAA2	EPHX1	9606.ENSP00000285093	9606.ENSP00000480004	0.045	0	0	0	0.085	0	0	0.146	0.189
ACAA2	MAOB	9606.ENSP00000285093	9606.ENSP00000367309	0	0	0	0	0.094	0	0	0.146	0.194
ACAA2	GSTT2B	9606.ENSP00000285093	9606.ENSP00000290765	0	0	0	0	0.060	0	0	0.181	0.197
ACAA2	CYP2E1	9606.ENSP00000285093	9606.ENSP00000440689	0	0	0	0	0.055	0.044	0	0.184	0.198
ACAA2	STRA6	9606.ENSP00000285093	9606.ENSP00000456609	0	0	0	0	0	0.046	0	0.194	0.198
ACAA2	MYC	9606.ENSP00000285093	9606.ENSP00000478887	0	0	0	0	0	0.124	0	0.125	0.200
ACAA2	LIAS	9606.ENSP00000285093	9606.ENSP00000492260	0	0	0	0	0.078	0	0	0.168	0.200
ACAA2	AKR1C4	9606.ENSP00000285093	9606.ENSP00000369814	0.042	0	0	0	0.113	0.064	0.099	0.057	0.201
ACAA2	AVP	9606.ENSP00000285093	9606.ENSP00000369647	0	0	0	0	0.074	0	0	0.174	0.202
ACAA2	GSTO1	9606.ENSP00000285093	9606.ENSP00000358727	0	0	0	0	0.078	0	0	0.170	0.202
ACAA2	AKR1C1	9606.ENSP00000285093	9606.ENSP00000370254	0.042	0	0	0	0.104	0.064	0.099	0.082	0.215
ACAA2	ALB	9606.ENSP00000285093	9606.ENSP00000295897	0	0	0	0	0.042	0	0	0.223	0.223
ACAA2	PHGDH	9606.ENSP00000285093	9606.ENSP00000493382	0	0	0	0	0.047	0	0	0.226	0.231
ACAA2	SRR	9606.ENSP00000285093	9606.ENSP00000339435	0	0	0	0	0.048	0	0	0.228	0.233
ACAA2	MGST1	9606.ENSP00000285093	9606.ENSP00000379512	0	0	0	0	0.103	0	0	0.185	0.237
ACAA2	TAT	9606.ENSP00000285093	9606.ENSP00000348234	0	0	0	0	0.055	0	0	0.236	0.247
ACAA2	RDH12	9606.ENSP00000285093	9606.ENSP00000449079	0.044	0	0	0	0.069	0.051	0.182	0.090	0.256
ACAA2	ENSP00000428055	9606.ENSP00000285093	9606.ENSP00000428055	0	0	0	0	0.070	0	0.113	0.181	0.265
ACAA2	GPT	9606.ENSP00000285093	9606.ENSP00000378408	0	0	0	0	0.098	0	0	0.219	0.266
ACAA2	CBR3	9606.ENSP00000285093	9606.ENSP00000290354	0.044	0	0	0	0.082	0.051	0.182	0.090	0.267
ACAA2	HPGD	9606.ENSP00000285093	9606.ENSP00000296522	0.044	0	0	0	0.083	0.051	0.182	0.090	0.268
ACAA2	GOT1L1	9606.ENSP00000285093	9606.ENSP00000303077	0	0	0	0	0.195	0	0	0.130	0.269
ACAA2	RDH8	9606.ENSP00000285093	9606.ENSP00000498711	0.044	0	0	0	0.086	0.051	0.182	0.090	0.270
ACAA2	RDH11	9606.ENSP00000285093	9606.ENSP00000370750	0.044	0	0	0	0.088	0.051	0.182	0.090	0.272
ACAA2	MRTFA	9606.ENSP00000285093	9606.ENSP00000498671	0	0	0	0	0.085	0	0	0.239	0.273
ACAA2	AKR1B10	9606.ENSP00000285093	9606.ENSP00000352584	0.042	0	0	0	0.102	0.064	0.099	0.155	0.275
ACAA2	RETSAT	9606.ENSP00000285093	9606.ENSP00000295802	0	0	0	0	0.158	0	0	0.176	0.276
ACAA2	AGXT	9606.ENSP00000285093	9606.ENSP00000302620	0	0	0	0	0.064	0	0	0.259	0.278
ACAA2	CBR1	9606.ENSP00000285093	9606.ENSP00000290349	0.044	0	0	0	0.081	0.051	0.182	0.107	0.280
ACAA2	TPMT	9606.ENSP00000285093	9606.ENSP00000312304	0.044	0	0	0	0.101	0.051	0.182	0.090	0.282
ACAA2	UGP2	9606.ENSP00000285093	9606.ENSP00000338703	0	0	0	0	0.147	0	0	0.193	0.283
ACAA2	GOT1	9606.ENSP00000285093	9606.ENSP00000359539	0	0	0	0	0.214	0	0	0.130	0.287
ACAA2	PGM1	9606.ENSP00000285093	9606.ENSP00000360124	0	0	0	0	0.095	0	0	0.248	0.291
ACAA2	HAO1	9606.ENSP00000285093	9606.ENSP00000368066	0.059	0	0	0	0.103	0	0.130	0.166	0.305
ACAA2	GPD1	9606.ENSP00000285093	9606.ENSP00000301149	0	0	0	0	0.074	0	0	0.282	0.307
ACAA2	HACL1	9606.ENSP00000285093	9606.ENSP00000323811	0	0	0	0	0.126	0	0	0.239	0.308
ACAA2	DHRS3	9606.ENSP00000285093	9606.ENSP00000480439	0.044	0	0	0	0.076	0.051	0.182	0.151	0.312
ACAA2	DHRS4L2	9606.ENSP00000285093	9606.ENSP00000334801	0.044	0	0	0	0.126	0.078	0.182	0.090	0.322
ACAA2	HSD11B1	9606.ENSP00000285093	9606.ENSP00000355995	0.044	0	0	0	0.096	0.051	0.182	0.153	0.329
ACAA2	GLO1	9606.ENSP00000285093	9606.ENSP00000362463	0.045	0	0	0	0.132	0	0	0.258	0.331
ACAA2	AKR1A1	9606.ENSP00000285093	9606.ENSP00000361140	0.042	0	0	0	0.118	0.064	0.099	0.208	0.333
ACAA2	ALDH3B2	9606.ENSP00000285093	9606.ENSP00000501254	0	0	0	0	0.105	0	0.214	0.135	0.338
ACAA2	LDHC	9606.ENSP00000285093	9606.ENSP00000437783	0	0	0	0	0.095	0	0	0.313	0.352
ACAA2	EPHX2	9606.ENSP00000285093	9606.ENSP00000430269	0.055	0	0	0	0.123	0.162	0	0.178	0.353
ACAA2	GPD2	9606.ENSP00000285093	9606.ENSP00000308610	0	0	0	0	0.086	0	0	0.323	0.356
ACAA2	TALDO1	9606.ENSP00000285093	9606.ENSP00000321259	0	0	0	0	0.093	0	0	0.319	0.356
ACAA2	ADHFE1	9606.ENSP00000285093	9606.ENSP00000379865	0	0	0	0	0.084	0	0.113	0.271	0.356
ACAA2	G6PD	9606.ENSP00000285093	9606.ENSP00000377192	0	0	0	0	0.049	0	0	0.353	0.358
ACAA2	ADH1C	9606.ENSP00000285093	9606.ENSP00000426083	0	0	0	0	0.126	0	0	0.296	0.359
ACAA2	ALDH16A1	9606.ENSP00000285093	9606.ENSP00000293350	0	0	0	0	0.105	0.046	0.214	0.162	0.362
ACAA2	ALDH1A3	9606.ENSP00000285093	9606.ENSP00000332256	0	0	0	0	0.105	0.046	0.214	0.161	0.362
ACAA2	ALDOB	9606.ENSP00000285093	9606.ENSP00000497767	0	0	0	0	0.047	0.085	0	0.329	0.364
ACAA2	ADH1B	9606.ENSP00000285093	9606.ENSP00000306606	0	0	0	0	0.126	0	0	0.309	0.371
ACAA2	ADH7	9606.ENSP00000285093	9606.ENSP00000420269	0	0	0	0	0.107	0	0	0.328	0.374
ACAA2	PFKM	9606.ENSP00000285093	9606.ENSP00000496597	0	0	0	0	0.072	0	0	0.359	0.380
ACAA2	F8VP50_HUMAN	9606.ENSP00000285093	9606.ENSP00000450353	0	0	0	0	0.105	0.046	0.214	0.186	0.380
ACAA2	ALDH3A1	9606.ENSP00000285093	9606.ENSP00000411821	0	0	0	0	0.105	0	0.214	0.192	0.382
ACAA2	ALDH18A1	9606.ENSP00000285093	9606.ENSP00000360268	0	0	0	0	0.049	0	0	0.380	0.385
ACAA2	ALDH3B1	9606.ENSP00000285093	9606.ENSP00000473990	0	0	0	0	0.105	0	0.214	0.200	0.389
ACAA2	ADH6	9606.ENSP00000285093	9606.ENSP00000378359	0	0	0	0	0.125	0	0	0.332	0.391
ACAA2	LDHAL6B	9606.ENSP00000285093	9606.ENSP00000302393	0	0	0	0	0.086	0	0	0.363	0.393
ACAA2	ADH4	9606.ENSP00000285093	9606.ENSP00000424630	0	0	0	0	0.113	0	0	0.350	0.399
ACAA2	PCK1	9606.ENSP00000285093	9606.ENSP00000319814	0	0	0	0	0.104	0	0	0.365	0.406
ACAA2	DGAT1	9606.ENSP00000285093	9606.ENSP00000482264	0	0	0	0	0.074	0	0	0.389	0.410
ACAA2	DHRS4	9606.ENSP00000285093	9606.ENSP00000326219	0.044	0	0	0	0.146	0.078	0.182	0.201	0.419
ACAA2	GSTZ1	9606.ENSP00000285093	9606.ENSP00000451976	0	0	0	0	0.117	0	0	0.375	0.425
ACAA2	ALDH1A1	9606.ENSP00000285093	9606.ENSP00000297785	0	0	0	0	0.112	0.046	0.214	0.246	0.431
ACAA2	GAPDH	9606.ENSP00000285093	9606.ENSP00000380070	0	0	0	0	0.088	0	0	0.408	0.438
ACAA2	GPI	9606.ENSP00000285093	9606.ENSP00000405573	0.100	0	0	0	0.082	0	0	0.383	0.446
ACAA2	ALDH4A1	9606.ENSP00000285093	9606.ENSP00000364490	0	0	0	0	0.111	0	0.214	0.270	0.446
ACAA2	H6PD	9606.ENSP00000285093	9606.ENSP00000473348	0	0	0	0	0.067	0	0	0.432	0.448
ACAA2	ENO2	9606.ENSP00000285093	9606.ENSP00000437402	0	0	0	0	0.118	0	0	0.433	0.479
ACAA2	ALDH7A1	9606.ENSP00000285093	9606.ENSP00000387123	0	0	0	0	0.123	0	0.214	0.305	0.479
ACAA2	LDHA	9606.ENSP00000285093	9606.ENSP00000445175	0	0	0	0	0.093	0.162	0	0.392	0.497
ACAA2	ALDH1B1	9606.ENSP00000285093	9606.ENSP00000366927	0	0	0	0	0.118	0.046	0.214	0.341	0.506
ACAA2	TKT	9606.ENSP00000285093	9606.ENSP00000391481	0	0	0	0	0.112	0.209	0	0.361	0.513
ACAA2	ENO3	9606.ENSP00000285093	9606.ENSP00000324105	0	0	0	0	0.117	0	0	0.472	0.514
ACAA2	BDH2	9606.ENSP00000285093	9606.ENSP00000296424	0.044	0	0	0	0.148	0.091	0.182	0.342	0.529
ACAA2	ALDH3A2	9606.ENSP00000285093	9606.ENSP00000345774	0	0	0	0	0.120	0	0.214	0.373	0.529
ACAA2	ALDH5A1	9606.ENSP00000285093	9606.ENSP00000314649	0	0	0	0	0.144	0	0.214	0.362	0.534
